Drug Name,Cell Line Name,TCGA Classification,IC50 (uM)
Tozasertib,A427,UNCLASSIFIED,0.432096971
Tozasertib,CAL-85-1,BRCA,5.200393164
Tozasertib,RL,DLBC,0.443132295
Tozasertib,NCI-H146,SCLC,1.455651851
Tozasertib,BC-3,DLBC,-3.706980524
Tozasertib,A431,UNCLASSIFIED,-0.569853807
Tozasertib,CAL-51,BRCA,1.573964773
Tozasertib,RERF-LC-MS,LUAD,-0.248295063
Tozasertib,MFM-223,BRCA,1.536325044
Tozasertib,CAL-148,BRCA,1.137293934
Tozasertib,KNS-81-FD,LGG,3.935362344
Tozasertib,KP-N-RT-BM-1,NB,0.371663783
Tozasertib,MDA-MB-415,BRCA,4.617345462
Tozasertib,NCI-H250,SCLC,2.273891723
Tozasertib,SW954,UNCLASSIFIED,-1.380422016
Tozasertib,TE-441-T,UNCLASSIFIED,0.063910157
Tozasertib,MKN7,STAD,5.439478961
Tozasertib,MDA-MB-157,BRCA,4.177020448
Tozasertib,MMAc-SF,SKCM,3.19029994
Tozasertib,VMRC-MELG,SKCM,5.532364927
Tozasertib,TE-11,ESCA,-1.577401034
Tozasertib,TE-12,ESCA,1.152548135
Tozasertib,BT-474,BRCA,4.988853407
Tozasertib,KP-N-YS,NB,-1.12758909
Tozasertib,D-245MG,GBM,1.056990689
Tozasertib,D-247MG,GBM,1.866743012
Tozasertib,D-336MG,LGG,0.446300941
Tozasertib,D-423MG,GBM,1.091091835
Tozasertib,D-502MG,LGG,1.572681226
Tozasertib,D-566MG,GBM,2.458363664
Tozasertib,CAMA-1,BRCA,3.855613197
Tozasertib,CTB-1,DLBC,-1.290551957
Tozasertib,BT-483,BRCA,7.013055984
Tozasertib,OMC-1,CESC,3.697822147
Tozasertib,EW-12,UNCLASSIFIED,-1.922896729
Tozasertib,LAN-6,NB,1.385115969
Tozasertib,NB6,NB,-1.33129607
Tozasertib,NB17,NB,-1.920198695
Tozasertib,NB5,NB,0.925419196
Tozasertib,MZ2-MEL,SKCM,0.775036246
Tozasertib,COLO-783,SKCM,1.940427197
Tozasertib,G-MEL,SKCM,1.46446882
Tozasertib,NCI-H2803,MESO,3.142565104
Tozasertib,NCI-H2804,MESO,3.944958492
Tozasertib,NCI-H2810,MESO,3.56389756
Tozasertib,NCI-H2869,MESO,3.120886998
Tozasertib,NCI-H290,MESO,2.323947403
Tozasertib,HCC-366,UNCLASSIFIED,2.555242974
Tozasertib,Hep3B2-1-7,LIHC,0.169586075
Tozasertib,Hs-683,LGG,0.242861467
Tozasertib,JHU-011,HNSC,0.259950107
Tozasertib,MDA-MB-436,BRCA,4.251040673
Tozasertib,ML-1,THCA,3.734072423
Tozasertib,NCI-H1836,SCLC,2.379968008
Tozasertib,NCI-H647,UNCLASSIFIED,0.474277161
Tozasertib,PCI-15A,HNSC,1.745444245
Tozasertib,PCI-6A,HNSC,-1.62187236
Tozasertib,PE-CA-PJ15,HNSC,3.580024741
Tozasertib,SW156,KIRC,3.981953751
Tozasertib,VMRC-RCW,KIRC,5.184392414
Tozasertib,H3255,LUAD,2.947639985
Tozasertib,451Lu,SKCM,3.067972391
Tozasertib,BICR31,HNSC,3.193661905
Tozasertib,CHSA0011,UNCLASSIFIED,1.102391446
Tozasertib,CHSA0108,UNCLASSIFIED,3.2402623
Tozasertib,EFM-192A,BRCA,5.946340377
Tozasertib,HCC1428,BRCA,5.26335015
Tozasertib,HDQ-P1,BRCA,4.17697685
Tozasertib,COR-L303,SCLC,2.391789943
Tozasertib,Farage,DLBC,-2.245989682
Tozasertib,Hs-939-T,SKCM,2.270418366
Tozasertib,Hs-940-T,SKCM,3.483267341
Tozasertib,JHU-029,HNSC,2.521032586
Tozasertib,JIMT-1,BRCA,5.241832051
Tozasertib,K2,SKCM,2.015285908
Tozasertib,KMH-2,THCA,0.932286285
Tozasertib,KON,HNSC,2.81737439
Tozasertib,NCI-H2110,UNCLASSIFIED,0.997546485
Tozasertib,NCI-H2135,UNCLASSIFIED,5.871545814
Tozasertib,NCI-H2172,UNCLASSIFIED,4.859090823
Tozasertib,NCI-H2444,UNCLASSIFIED,3.072730229
Tozasertib,OSC-19,HNSC,3.556279763
Tozasertib,PCI-4B,HNSC,2.639747608
Tozasertib,QGP-1,UNCLASSIFIED,2.597643032
Tozasertib,STS-0421,UNCLASSIFIED,1.028317883
Tozasertib,TMK-1,STAD,2.041094764
Tozasertib,HCC1500,BRCA,3.898827877
Tozasertib,HCC-33,SCLC,-1.325422414
Tozasertib,YMB-1-E,BRCA,3.469344335
Tozasertib,COR-L32,SCLC,0.783097925
Tozasertib,COR-L321,UNCLASSIFIED,-0.407642318
Tozasertib,NB4,LAML,-3.544009445
Tozasertib,JEKO-1,DLBC,0.006289236
Tozasertib,JM1,DLBC,0.321961295
Tozasertib,MDA-MB-330,BRCA,4.756530001
Tozasertib,MOLM-16,LAML,-1.818949421
Tozasertib,MY-M12,ALL,-2.794072083
Tozasertib,NCI-H660,OTHER,4.620861
Tozasertib,NK-92MI,UNCLASSIFIED,0.359463086
Tozasertib,NU-DUL-1,DLBC,-2.157883223
Tozasertib,OCI-LY-19,DLBC,-3.250277053
Tozasertib,PL-21,LAML,0.791197957
Tozasertib,RCH-ACV,UNCLASSIFIED,-3.010523817
Tozasertib,ROS-50,UNCLASSIFIED,2.298171057
Tozasertib,SU-DHL-16,DLBC,-3.843867376
Tozasertib,SU-DHL-4,DLBC,1.654674454
Tozasertib,NCI-H740,,3.599528218
Tozasertib,JHOS-2,OV,2.835885478
Tozasertib,JHOS-3,OV,4.442535218
Tozasertib,JHOS-4,OV,2.587441452
Tozasertib,OV-7,OV,2.204033018
Tozasertib,OV-17R,OV,2.909963944
Tozasertib,OVCA433,OV,1.746035899
Tozasertib,OVK-18,OV,2.549035706
Tozasertib,UWB1.289,OV,3.204992001
Tozasertib,EMC-BAC-1,LUAD,3.206408443
Tozasertib,U-CH2,,2.470457531
Tozasertib,NCC010,KIRC,1.498818705
Tozasertib,NCC021,KIRC,3.327473899
Tozasertib,RCC-FG2,KIRC,2.245997438
Tozasertib,RCC-JF,KIRC,1.353482049
Tozasertib,RCC-ER,KIRC,2.202178111
Tozasertib,RCC-AB,KIRC,3.148633725
Tozasertib,RCC-MF,KIRC,3.831889984
Tozasertib,KMS-11,MM,-0.134082324
Tozasertib,OCI-LY7,DLBC,-1.439139773
Tozasertib,SNU-283,,1.884391298
Tozasertib,SNU-81,COREAD,3.870648645
PF-4708671,ES5,UNCLASSIFIED,3.147259932
PF-4708671,YKG-1,GBM,4.722148025
PF-4708671,ChaGo-K-1,UNCLASSIFIED,3.160166552
PF-4708671,NCI-H1437,LUAD,3.686946851
PF-4708671,NCI-H1770,UNCLASSIFIED,2.449064973
PF-4708671,NCI-H2029,SCLC,3.109898417
PF-4708671,NCI-H2171,SCLC,2.582467754
PF-4708671,NCI-H2227,SCLC,3.751594543
PF-4708671,NCI-H345,SCLC,4.655391981
PF-4708671,SBC-1,SCLC,2.94203632
PF-4708671,NCI-H2030,LUAD,3.192453676
PF-4708671,NCI-H1734,LUAD,3.63391264
PF-4708671,T24,BLCA,3.865463293
PF-4708671,NCI-H2291,LUAD,5.182519446
PF-4708671,HCC1954,BRCA,3.102729269
PF-4708671,HCC1143,BRCA,4.412800582
PF-4708671,HCC1187,BRCA,4.305611338
PF-4708671,HCC1395,BRCA,3.188333661
PF-4708671,HCC1599,BRCA,4.461368776
PF-4708671,HCC1937,BRCA,4.334701772
PF-4708671,HCC2218,BRCA,2.232586237
PF-4708671,HCC38,BRCA,5.608527076
PF-4708671,BB30-HNC,HNSC,4.108900357
PF-4708671,BB65-RCC,KIRC,3.486318348
PF-4708671,BEN,UNCLASSIFIED,2.717582022
PF-4708671,BHY,HNSC,2.201003448
PF-4708671,CAL-12T,UNCLASSIFIED,3.903313082
PF-4708671,CP50-MEL-B,SKCM,3.567787231
PF-4708671,CP66-MEL,SKCM,5.120353397
PF-4708671,D-542MG,GBM,5.453688824
PF-4708671,DMS-79,SCLC,3.724581392
PF-4708671,HA7-RCC,KIRC,3.810109218
PF-4708671,HCE-4,ESCA,3.599152531
PF-4708671,IST-SL1,SCLC,3.034281621
PF-4708671,IST-SL2,SCLC,4.161225683
PF-4708671,KOSC-2,HNSC,3.270859429
PF-4708671,LB1047-RCC,KIRC,3.22856341
PF-4708671,LB2241-RCC,KIRC,2.736307123
PF-4708671,LB2518-MEL,SKCM,3.827257636
PF-4708671,LB373-MEL-D,SKCM,3.422894359
PF-4708671,LB647-SCLC,SCLC,3.466550844
PF-4708671,LU-134-A,SCLC,4.412261303
PF-4708671,MZ1-PC,PAAD,3.844316903
PF-4708671,MZ7-mel,SKCM,3.255600052
PF-4708671,NCI-H292,UNCLASSIFIED,3.205014028
PF-4708671,NCI-H510A,SCLC,2.317670167
PF-4708671,PC-14,LUAD,4.07972875
PF-4708671,TE-10,ESCA,3.920493663
PF-4708671,HT-29,COREAD,3.885233029
PF-4708671,NCI-H460,UNCLASSIFIED,3.24451364
PF-4708671,T47D,BRCA,4.258793047
PF-4708671,MCF7,BRCA,4.429098211
PF-4708671,BT-549,BRCA,4.274889318
PF-4708671,SK-MEL-28,SKCM,4.224549387
PF-4708671,SK-MEL-5,SKCM,3.984693239
PF-4708671,Hs-578-T,BRCA,4.719070037
PF-4708671,MDA-MB-231,BRCA,5.522704391
PF-4708671,SW620,COREAD,3.525523178
PF-4708671,CAKI-1,KIRC,3.194545519
PF-4708671,EKVX,LUAD,4.914701429
PF-4708671,RXF393,KIRC,4.068625614
PF-4708671,U031,KIRC,3.493286574
PF-4708671,SNB75,GBM,5.196659059
PF-4708671,SF295,GBM,4.417110782
PF-4708671,BONNA-12,,3.879085752
PF-4708671,ABC-1,LUAD,2.538968901
PF-4708671,A375,SKCM,3.495791945
PF-4708671,BT-20,BRCA,2.679924487
PF-4708671,CRO-AP2,DLBC,2.827663332
PF-4708671,COLO-824,BRCA,3.747543956
PF-4708671,COLO-800,SKCM,5.576145394
PF-4708671,Caov-3,OV,2.761758871
PF-4708671,CAL-120,BRCA,5.970215228
PF-4708671,C32,SKCM,3.970805329
PF-4708671,DJM-1,UNCLASSIFIED,3.243201294
PF-4708671,DOHH-2,DLBC,1.219161994
PF-4708671,DU-4475,BRCA,2.80532936
PF-4708671,ECC12,UNCLASSIFIED,3.217896667
PF-4708671,EFM-19,BRCA,4.452111
PF-4708671,EFO-27,UNCLASSIFIED,4.481704406
PF-4708671,EVSA-T,BRCA,3.422083859
PF-4708671,HCC1419,BRCA,4.81909594
PF-4708671,HCC1569,BRCA,3.66058717
PF-4708671,HCC1806,UNCLASSIFIED,4.541647396
PF-4708671,HCC70,BRCA,3.179617493
PF-4708671,HEL,LAML,2.542118702
PF-4708671,HT,DLBC,3.377549379
PF-4708671,HuTu-80,UNCLASSIFIED,2.159314298
PF-4708671,IPC-298,SKCM,3.603223437
PF-4708671,JAR,UNCLASSIFIED,2.76434477
PF-4708671,JEG-3,UNCLASSIFIED,2.342276001
PF-4708671,KASUMI-1,LAML,2.379700237
PF-4708671,KNS-42,LGG,4.627892696
PF-4708671,HT-115,COREAD,3.256092159
PF-4708671,KYSE-510,ESCA,4.028356611
PF-4708671,LC-2-ad,LUAD,3.815370663
PF-4708671,LP-1,MM,2.29523945
PF-4708671,MC116,DLBC,3.261257065
PF-4708671,MC-IXC,NB,3.211098597
PF-4708671,MDA-MB-175-VII,BRCA,4.326198688
PF-4708671,MDA-MB-361,BRCA,3.393992334
PF-4708671,MDA-MB-453,BRCA,2.617881777
PF-4708671,MDA-MB-468,BRCA,2.517438073
PF-4708671,MEL-HO,SKCM,4.019083689
PF-4708671,MHH-CALL-4,,2.719704537
PF-4708671,MHH-ES-1,UNCLASSIFIED,3.292611676
PF-4708671,MHH-NB-11,NB,3.497600876
PF-4708671,MRK-nu-1,BRCA,2.534119983
PF-4708671,NCI-H508,COREAD,4.104607559
PF-4708671,NMC-G1,LGG,5.306160587
PF-4708671,no-11,LGG,3.65606041
PF-4708671,no-10,LGG,3.662275325
PF-4708671,NCI-H1105,SCLC,2.911596572
PF-4708671,NCI-H1436,SCLC,3.083839245
PF-4708671,NCI-H2081,SCLC,2.564718499
PF-4708671,NCI-H2196,SCLC,3.240690364
PF-4708671,NCI-H748,SCLC,2.373692828
PF-4708671,OCUB-M,BRCA,0.765921184
PF-4708671,RVH-421,SKCM,3.754850664
PF-4708671,SCH,UNCLASSIFIED,3.203545073
PF-4708671,SF126,GBM,3.073757844
PF-4708671,SIG-M5,LAML,1.965111954
PF-4708671,SKM-1,UNCLASSIFIED,2.876268517
PF-4708671,SK-MEL-3,SKCM,5.229708232
PF-4708671,SK-MEL-30,SKCM,4.329202585
PF-4708671,SK-MEL-31,SKCM,4.655443981
PF-4708671,SU-DHL-1,UNCLASSIFIED,3.184017935
PF-4708671,SW962,UNCLASSIFIED,3.411360992
PF-4708671,TALL-1,ALL,2.121359045
PF-4708671,THP-1,LAML,3.11221345
PF-4708671,U-2-OS,UNCLASSIFIED,3.652125267
PF-4708671,UACC-893,BRCA,2.375495137
PF-4708671,ZR-75-30,BRCA,3.210850727
PF-4708671,SUP-B8,UNCLASSIFIED,1.927506031
PF-4708671,NCI-H838,LUAD,3.787891179
PF-4708671,QIMR-WIL,LAML,2.91374189
PF-4708671,CHP-126,NB,3.237031439
PF-4708671,A388,UNCLASSIFIED,4.393910351
PF-4708671,SCC-25,HNSC,2.637062521
PF-4708671,AU565,BRCA,4.665399675
PF-4708671,A427,UNCLASSIFIED,2.585599088
PF-4708671,CAL-85-1,BRCA,3.595497888
PF-4708671,RL,DLBC,3.17502996
PF-4708671,NCI-H146,SCLC,3.157043896
PF-4708671,BC-3,DLBC,2.517972072
PF-4708671,A431,UNCLASSIFIED,3.570942143
PF-4708671,CAL-51,BRCA,3.342176923
PF-4708671,RERF-LC-MS,LUAD,5.184597615
PF-4708671,MFM-223,BRCA,6.328845536
PF-4708671,CAL-148,BRCA,2.452873538
PF-4708671,KNS-81-FD,LGG,3.169435801
PF-4708671,KP-N-RT-BM-1,NB,3.86656004
PF-4708671,MDA-MB-415,BRCA,3.952979004
PF-4708671,NCI-H250,SCLC,3.516483231
PF-4708671,SW954,UNCLASSIFIED,3.661083295
PF-4708671,TE-441-T,UNCLASSIFIED,3.012322948
PF-4708671,MKN7,STAD,4.402954824
PF-4708671,MDA-MB-157,BRCA,4.215593144
PF-4708671,MMAc-SF,SKCM,4.217041677
PF-4708671,VMRC-MELG,SKCM,3.921299248
PF-4708671,TE-11,ESCA,3.325031615
PF-4708671,TE-12,ESCA,4.252969616
PF-4708671,BT-474,BRCA,3.57919805
PF-4708671,KP-N-YS,NB,3.664237465
PF-4708671,D-245MG,GBM,3.772633239
PF-4708671,D-247MG,GBM,3.973416241
PF-4708671,D-336MG,LGG,3.797858522
PF-4708671,D-423MG,GBM,2.83288097
PF-4708671,D-502MG,LGG,4.371694225
PF-4708671,D-566MG,GBM,4.309037698
PF-4708671,CAMA-1,BRCA,3.179248064
PF-4708671,CTB-1,DLBC,3.080369608
PF-4708671,BT-483,BRCA,6.526032138
PF-4708671,OMC-1,CESC,4.982416797
PF-4708671,EW-12,UNCLASSIFIED,3.266291541
PF-4708671,LAN-6,NB,4.5970902
PF-4708671,NB6,NB,2.553048517
PF-4708671,NB17,NB,3.462086785
PF-4708671,NB5,NB,2.602765422
PF-4708671,MZ2-MEL,SKCM,3.831878906
PF-4708671,COLO-783,SKCM,3.495872795
PF-4708671,G-MEL,SKCM,3.262168294
PF-4708671,NCI-H2803,MESO,3.036368148
PF-4708671,NCI-H2804,MESO,3.792939355
PF-4708671,NCI-H2810,MESO,2.95874912
PF-4708671,NCI-H2869,MESO,5.772271027
PF-4708671,NCI-H290,MESO,3.770670525
PF-4708671,HCC-366,UNCLASSIFIED,3.233284801
PF-4708671,Hep3B2-1-7,LIHC,1.999710121
PF-4708671,Hs-683,LGG,3.046458062
PF-4708671,JHU-011,HNSC,3.617714295
PF-4708671,MDA-MB-436,BRCA,4.534315217
PF-4708671,ML-1,THCA,4.501754685
PF-4708671,NCI-H1836,SCLC,6.210602075
PF-4708671,NCI-H647,UNCLASSIFIED,4.022049417
PF-4708671,PCI-15A,HNSC,3.547837843
PF-4708671,PCI-6A,HNSC,3.367981293
PF-4708671,PE-CA-PJ15,HNSC,3.752356978
PF-4708671,SW156,KIRC,4.499427346
PF-4708671,VMRC-RCW,KIRC,4.623208338
PF-4708671,H3255,LUAD,3.515135689
PF-4708671,451Lu,SKCM,3.88373241
PF-4708671,BICR31,HNSC,3.580005293
PF-4708671,CHSA0011,UNCLASSIFIED,4.96276615
PF-4708671,CHSA0108,UNCLASSIFIED,3.834646022
PF-4708671,EFM-192A,BRCA,4.214603937
PF-4708671,HCC1428,BRCA,4.742861648
PF-4708671,HDQ-P1,BRCA,4.097522776
PF-4708671,COR-L303,SCLC,3.315780489
PF-4708671,Farage,DLBC,2.622559824
PF-4708671,Hs-939-T,SKCM,3.86763915
PF-4708671,Hs-940-T,SKCM,4.490097533
PF-4708671,JHU-029,HNSC,4.301381234
PF-4708671,JIMT-1,BRCA,5.007811865
PF-4708671,K2,SKCM,4.064146849
PF-4708671,KMH-2,THCA,2.945001815
PF-4708671,KON,HNSC,3.484468066
PF-4708671,NCI-H2110,UNCLASSIFIED,4.070397287
PF-4708671,NCI-H2135,UNCLASSIFIED,2.788071956
PF-4708671,NCI-H2172,UNCLASSIFIED,3.933660867
PF-4708671,NCI-H2444,UNCLASSIFIED,4.112520011
PF-4708671,OSC-19,HNSC,4.395263018
PF-4708671,PCI-4B,HNSC,4.086395176
PF-4708671,QGP-1,UNCLASSIFIED,5.336912462
PF-4708671,STS-0421,UNCLASSIFIED,4.072828783
PF-4708671,TMK-1,STAD,2.843074792
PF-4708671,HCC1500,BRCA,3.10026557
PF-4708671,HCC-33,SCLC,2.822156094
PF-4708671,YMB-1-E,BRCA,2.831414037
PF-4708671,COR-L32,SCLC,4.871023492
PF-4708671,COR-L321,UNCLASSIFIED,3.202800727
PF-4708671,NB4,LAML,3.106519278
PF-4708671,JEKO-1,DLBC,2.577126463
PF-4708671,JM1,DLBC,1.981638254
PF-4708671,MDA-MB-330,BRCA,4.621942457
PF-4708671,MOLM-16,LAML,1.075076539
PF-4708671,MY-M12,ALL,2.448045174
PF-4708671,NCI-H660,OTHER,4.074806702
PF-4708671,NK-92MI,UNCLASSIFIED,2.404250611
PF-4708671,NU-DUL-1,DLBC,0.285832336
PF-4708671,OCI-LY-19,DLBC,2.536058166
PF-4708671,PL-21,LAML,3.717257677
PF-4708671,RCH-ACV,UNCLASSIFIED,1.573481346
PF-4708671,ROS-50,UNCLASSIFIED,2.861572751
PF-4708671,SU-DHL-16,DLBC,2.906023036
PF-4708671,SU-DHL-4,DLBC,2.819637653
PF-4708671,NCI-H740,,3.661468041
PF-4708671,JHOS-2,OV,4.713168475
PF-4708671,JHOS-3,OV,4.526183064
PF-4708671,JHOS-4,OV,2.457762789
PF-4708671,OV-7,OV,4.43595935
PF-4708671,OV-17R,OV,4.244695609
PF-4708671,OVCA433,OV,4.383613942
PF-4708671,OVK-18,OV,2.085046446
PF-4708671,UWB1.289,OV,3.430002615
PF-4708671,EMC-BAC-1,LUAD,3.935637168
PF-4708671,U-CH2,,4.466584487
PF-4708671,NCC010,KIRC,3.912020471
PF-4708671,NCC021,KIRC,3.608004945
PF-4708671,RCC-FG2,KIRC,3.871555448
PF-4708671,RCC-JF,KIRC,3.600722796
PF-4708671,RCC-ER,KIRC,3.148001284
PF-4708671,RCC-AB,KIRC,4.841613326
PF-4708671,RCC-MF,KIRC,4.5818823
PF-4708671,KMS-11,MM,3.676249864
PF-4708671,OCI-LY7,DLBC,2.846312944
PF-4708671,SNU-283,,4.459985524
PF-4708671,SNU-81,COREAD,2.886840018
PRIMA-1MET,PFSK-1,MB,3.149433536
PRIMA-1MET,A673,UNCLASSIFIED,3.634479056
PRIMA-1MET,ES5,UNCLASSIFIED,4.023708059
PRIMA-1MET,ES7,UNCLASSIFIED,5.08717074
PRIMA-1MET,EW-11,UNCLASSIFIED,5.513605756
PRIMA-1MET,SK-ES-1,UNCLASSIFIED,5.040691625
PRIMA-1MET,COLO-829,SKCM,6.045368749
PRIMA-1MET,5637,BLCA,3.93612958
PRIMA-1MET,RT4,BLCA,5.876677092
PRIMA-1MET,SW780,BLCA,6.725075112
PRIMA-1MET,TCCSUP,BLCA,6.281047202
PRIMA-1MET,C-33-A,CESC,2.882406434
PRIMA-1MET,C-4-I,CESC,6.199024764
PRIMA-1MET,ME-180,CESC,5.243742912
PRIMA-1MET,42-MG-BA,GBM,5.830535273
PRIMA-1MET,8-MG-BA,GBM,2.951256823
PRIMA-1MET,A172,GBM,3.320983676
PRIMA-1MET,GB-1,GBM,6.969215284
PRIMA-1MET,T98G,GBM,6.578984939
PRIMA-1MET,U-118-MG,GBM,3.453077266
PRIMA-1MET,U-87-MG,GBM,5.483355879
PRIMA-1MET,YKG-1,GBM,5.719561331
PRIMA-1MET,ChaGo-K-1,UNCLASSIFIED,5.215824881
PRIMA-1MET,NCI-H720,UNCLASSIFIED,4.328294668
PRIMA-1MET,Calu-3,LUAD,7.011082266
PRIMA-1MET,COR-L23,UNCLASSIFIED,6.271840346
PRIMA-1MET,LK-2,LUSC,6.400158839
PRIMA-1MET,NCI-H1437,LUAD,4.550055199
PRIMA-1MET,NCI-H1623,LUAD,3.396441766
PRIMA-1MET,NCI-H1650,LUAD,6.453907453
PRIMA-1MET,NCI-H1693,LUAD,3.081366738
PRIMA-1MET,NCI-H1770,UNCLASSIFIED,2.650698205
PRIMA-1MET,NCI-H2085,LUAD,2.559550097
PRIMA-1MET,NCI-H2170,LUSC,5.748335505
PRIMA-1MET,NCI-H2228,LUAD,5.601494656
PRIMA-1MET,NCI-H2405,LUAD,8.481566314
PRIMA-1MET,NCI-H661,UNCLASSIFIED,6.414485264
PRIMA-1MET,COR-L311,SCLC,3.223749891
PRIMA-1MET,DMS-114,SCLC,5.299611913
PRIMA-1MET,DMS-273,SCLC,3.637536581
PRIMA-1MET,NCI-H1048,SCLC,4.867770721
PRIMA-1MET,NCI-H1092,SCLC,3.301016842
PRIMA-1MET,NCI-H1694,SCLC,2.973435276
PRIMA-1MET,NCI-H1963,SCLC,3.0720947
PRIMA-1MET,NCI-H2029,SCLC,4.876041727
PRIMA-1MET,NCI-H209,SCLC,6.044227945
PRIMA-1MET,NCI-H2141,SCLC,7.166553
PRIMA-1MET,NCI-H2171,SCLC,2.639994257
PRIMA-1MET,NCI-H2227,SCLC,4.882460889
PRIMA-1MET,NCI-H345,SCLC,4.661485321
PRIMA-1MET,NCI-H446,SCLC,2.918713092
PRIMA-1MET,NCI-H526,SCLC,6.000950684
PRIMA-1MET,NCI-H82,SCLC,3.005458491
PRIMA-1MET,NCI-H2052,MESO,6.982147187
PRIMA-1MET,SK-N-DZ,NB,2.081475785
PRIMA-1MET,VA-ES-BJ,UNCLASSIFIED,3.45846315
PRIMA-1MET,VMRC-LCD,LUAD,6.7943933
PRIMA-1MET,LU-139,SCLC,4.377410501
PRIMA-1MET,SBC-5,SCLC,3.042663723
PRIMA-1MET,SBC-1,SCLC,4.883231352
PRIMA-1MET,LU-135,SCLC,5.058551297
PRIMA-1MET,NCI-H2030,LUAD,4.880995097
PRIMA-1MET,NCI-H2122,LUAD,2.694901528
PRIMA-1MET,NCI-H1734,LUAD,5.405412832
PRIMA-1MET,NCI-H650,LUAD,3.160728146
PRIMA-1MET,T24,BLCA,6.208019726
PRIMA-1MET,NCI-H929,MM,1.689187693
PRIMA-1MET,SK-N-AS,NB,2.335741846
PRIMA-1MET,NCI-H1299,UNCLASSIFIED,5.452256683
PRIMA-1MET,NCI-H2087,LUAD,6.605799517
PRIMA-1MET,SW756,CESC,7.590530155
PRIMA-1MET,NCI-H727,UNCLASSIFIED,7.108832907
PRIMA-1MET,Calu-6,LUAD,6.278942131
PRIMA-1MET,LU-65,UNCLASSIFIED,6.054670306
PRIMA-1MET,NCI-H1355,LUAD,6.898717956
PRIMA-1MET,NCI-H1792,LUAD,5.561534531
PRIMA-1MET,HPAF-II,PAAD,7.223828208
PRIMA-1MET,MIA-PaCa-2,PAAD,2.499546242
PRIMA-1MET,SHP-77,SCLC,3.875095916
PRIMA-1MET,NCI-H2291,LUAD,7.423850152
PRIMA-1MET,SW1573,LUAD,3.840718169
PRIMA-1MET,TE-5,ESCA,7.034127593
PRIMA-1MET,HCC1954,BRCA,6.462638857
PRIMA-1MET,HCC1143,BRCA,5.272352063
PRIMA-1MET,HCC1187,BRCA,4.491654479
PRIMA-1MET,HCC1599,BRCA,3.529400315
PRIMA-1MET,HCC1937,BRCA,7.145124656
PRIMA-1MET,HCC2157,BRCA,3.139441936
PRIMA-1MET,HCC2218,BRCA,6.136510287
PRIMA-1MET,HCC38,BRCA,5.700743041
PRIMA-1MET,BB30-HNC,HNSC,2.99529569
PRIMA-1MET,BB49-HNC,HNSC,6.882498274
PRIMA-1MET,BB65-RCC,KIRC,3.209745179
PRIMA-1MET,BEN,UNCLASSIFIED,4.856210757
PRIMA-1MET,BHY,HNSC,5.974061813
PRIMA-1MET,Ca9-22,HNSC,5.87513923
PRIMA-1MET,CADO-ES1,UNCLASSIFIED,5.742425799
PRIMA-1MET,CAL-12T,UNCLASSIFIED,5.114555903
PRIMA-1MET,CAL-33,HNSC,6.490462074
PRIMA-1MET,CP50-MEL-B,SKCM,2.281474535
PRIMA-1MET,CP66-MEL,SKCM,6.088309827
PRIMA-1MET,CPC-N,SCLC,2.591232293
PRIMA-1MET,CTV-1,LAML,3.682413271
PRIMA-1MET,D-542MG,GBM,2.995816134
PRIMA-1MET,DMS-79,SCLC,5.580385876
PRIMA-1MET,DSH1,BLCA,3.244452629
PRIMA-1MET,EBC-1,LUSC,5.95142011
PRIMA-1MET,EC-GI-10,ESCA,5.903339877
PRIMA-1MET,EPLC-272H,LUSC,4.090585174
PRIMA-1MET,HA7-RCC,KIRC,5.975875383
PRIMA-1MET,HCE-4,ESCA,6.047684365
PRIMA-1MET,HSC-2,HNSC,4.992250626
PRIMA-1MET,IM-9,MM,2.790635584
PRIMA-1MET,IST-SL1,SCLC,2.926227406
PRIMA-1MET,IST-SL2,SCLC,4.573877816
PRIMA-1MET,J82,BLCA,7.140877034
PRIMA-1MET,KNS-62,LUSC,6.912049666
PRIMA-1MET,KOSC-2,HNSC,4.201828425
PRIMA-1MET,KP-4,PAAD,5.13968631
PRIMA-1MET,KYSE-140,ESCA,6.632176708
PRIMA-1MET,KYSE-410,ESCA,7.389674186
PRIMA-1MET,KYSE-520,ESCA,6.001204386
PRIMA-1MET,KYSE-70,ESCA,6.180288373
PRIMA-1MET,LB1047-RCC,KIRC,5.414849143
PRIMA-1MET,LB2241-RCC,KIRC,2.151866718
PRIMA-1MET,LB2518-MEL,SKCM,5.237938426
PRIMA-1MET,LB373-MEL-D,SKCM,3.63050796
PRIMA-1MET,LB647-SCLC,SCLC,2.852355124
PRIMA-1MET,LB771-HNC,HNSC,6.651562045
PRIMA-1MET,LB831-BLC,BLCA,3.047108297
PRIMA-1MET,LB996-RCC,KIRC,6.767786621
PRIMA-1MET,LCLC-103H,UNCLASSIFIED,2.9075001
PRIMA-1MET,LU-134-A,SCLC,1.503418295
PRIMA-1MET,LU-165,SCLC,3.839385015
PRIMA-1MET,LXF-289,LUAD,4.208065325
PRIMA-1MET,MS-1,SCLC,3.080125427
PRIMA-1MET,MZ1-PC,PAAD,6.346564305
PRIMA-1MET,MZ7-mel,SKCM,3.128852578
PRIMA-1MET,NCI-H1563,LUAD,4.981589514
PRIMA-1MET,NCI-H292,UNCLASSIFIED,3.226392364
